file_name,cell_code,grid_row,grid_col,province_code,is_intersection,raw_ratio,effective_ratio,raw_ratio_sum,tile_assigned_area_km2,tile_assigned_area_ha,tile_unassigned_ratio_raw,tile_excess_ratio_raw,unidentifiable_pixels_equiv,unidentifiable_area_km2,unidentifiable_area_ha,forest_pixels_equiv,forest_area_km2,forest_area_ha,rice_field_pixels_equiv,rice_field_area_km2,rice_field_area_ha,water_pixels_equiv,water_area_km2,water_area_ha,residential_pixels_equiv,residential_area_km2,residential_area_ha
S1_5180_41_100_0306_2023_infered.png,5180,41,100,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,9920.0,0.9269102990033222,92.69102990033223,0.0,0.0,0.0,0.0,0.0,0.0,79966.0,7.471906146179402,747.1906146179401,6434.0,0.6011835548172758,60.11835548172758
S1_5181_41_101_0306_2023_infered.png,5181,41,101,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,53467.0,4.98031483838917,498.03148383891704,3.0,0.00027944235725152917,0.027944235725152918,0.0,0.0,0.0,34271.0,3.192256341789052,319.22563417890524,8880.0,0.8271493774645263,82.71493774645263
S1_5186_41_106_0306_2023_infered.png,5186,41,106,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42535.0,3.962026888564598,396.2026888564598,54086.0,5.037973111435402,503.79731114354024
S1_5187_41_107_0306_2023_infered.png,5187,41,107,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,72123.0,6.7390676910299,673.90676910299,1.0,9.343853820598008e-05,0.009343853820598007,0.0,0.0,0.0,10999.0,1.0277304817275748,102.77304817275747,13197.0,1.233108388704319,123.31083887043191
S1_5188_41_108_0306_2023_infered.png,5188,41,108,6,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,49708.0,4.644642857142857,464.4642857142857,27.0,0.0025228405315614617,0.25228405315614616,0.0,0.0,0.0,37962.0,3.547113787375415,354.7113787375415,8623.0,0.8057205149501662,80.57205149501662
S1_5225_42_18_0306_2023_infered.png,5225,42,18,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,13280.0,1.2408637873754151,124.08637873754151,381.0,0.03560008305647841,3.560008305647841,0.0,0.0,0.0,73917.0,6.906696428571428,690.6696428571428,8742.0,0.8168397009966777,81.68397009966777
S1_5226_42_19_0306_2023_infered.png,5226,42,19,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,18.0,0.0016818936877076411,0.16818936877076412,41.0,0.0038309800664451826,0.38309800664451826,548.0,0.051204318936877075,5.120431893687708,86158.0,8.05047757475083,805.0477574750831,9555.0,0.8928052325581395,89.28052325581395
S1_5227_42_20_0306_2023_infered.png,5227,42,20,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74982.0,6.984382277144721,698.4382277144721,21639.0,2.01561772285528,201.56177228552798
S1_5228_42_21_0306_2023_infered.png,5228,42,21,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,407.0,0.03802948504983389,3.802948504983389,77.0,0.007194767441860465,0.7194767441860466,9.0,0.0008409468438538206,0.08409468438538206,80540.0,7.525539867109634,752.5539867109634,15287.0,1.4283949335548174,142.83949335548175
S1_5229_42_22_0306_2023_infered.png,5229,42,22,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38798.0,3.6252284053156147,362.5228405315615,57522.0,5.374771594684385,537.4771594684386
S1_5230_42_23_0306_2023_infered.png,5230,42,23,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59981.0,5.587077343434657,558.7077343434656,36640.0,3.412922656565343,341.2922656565343
S1_5231_42_24_0306_2023_infered.png,5231,42,24,2,True,0.9250309978752309,0.9250309978752309,1.0043395733833687,8.325278980877078,832.5278980877079,0.0,0.004339573383368656,10240.093146478806,0.9568193347000545,95.68193347000545,1560.5272934155146,0.14581338912728023,14.581338912728024,7.400247983001847,0.0006914683538934451,0.06914683538934452,68974.01132556872,6.444830792463854,644.4830792463854,8316.953701896202,0.7771239962319955,77.71239962319954
S1_5231_42_24_0306_2023_infered.png,5231,42,24,7,True,0.07930857550813776,0.07930857550813776,1.0043395733833687,0.7137771795732398,71.37771795732398,0.0,0.004339573383368656,877.945930875085,0.08203398440485636,8.203398440485635,133.7935668822284,0.012501475310839448,1.2501475310839447,0.6344686040651021,5.928381890143189e-05,0.005928381890143189,5913.564624188784,0.5525548340707959,55.25548340707959,713.0634023936666,0.06662760196784676,6.662760196784675
S1_5232_42_25_0306_2023_infered.png,5232,42,25,2,True,0.09801024676447241,0.09801024676447241,0.9905467077932393,0.8820922208802517,88.20922208802517,0.009453292206760722,0.0,606.7814377188487,0.05652014509754234,5.652014509754235,40.38022166696263,0.003761314776318437,0.3761314776318437,0.0,0.0,0.0,7975.1917894718845,0.7428687977276881,74.28687977276881,847.4946037723929,0.07894196327870273,7.894196327870273
S1_5232_42_25_0306_2023_infered.png,5232,42,25,7,True,0.8925364610287668,0.8925364610287668,0.9905467077932393,8.0328281492589,803.2828149258901,0.009453292206760722,0.0,5525.693230229095,0.5147042472346784,51.47042472346784,367.7250219438519,0.034252648984120095,3.4252648984120095,0.0,0.0,0.0,72626.58437037178,6.764981311861252,676.4981311861252,7717.7627785157465,0.7188899411788505,71.88899411788505
S1_5233_42_26_0306_2023_infered.png,5233,42,26,7,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80504.0,7.52217607973422,752.217607973422,15816.0,1.4778239202657808,147.78239202657807
S1_5234_42_27_0306_2023_infered.png,5234,42,27,7,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,16.0,0.0014950166112956812,0.14950166112956811,0.0,0.0,0.0,0.0,0.0,0.0,83685.0,7.819404069767441,781.9404069767442,12619.0,1.1791009136212622,117.91009136212622
S1_5235_42_28_0306_2023_infered.png,5235,42,28,2,True,0.04288806064343472,0.04288806064343472,1.0,0.38599254579091247,38.599254579091244,0.0,0.0,0.04288806064343472,3.994913588049311e-06,0.0003994913588049311,0.0,0.0,0.0,0.0,0.0,0.0,3097.1612993656386,0.288492684760981,28.8492684760981,1046.6831200030244,0.09749586611634344,9.749586611634344
S1_5235_42_28_0306_2023_infered.png,5235,42,28,7,True,0.9571119393565654,0.9571119393565654,1.0,8.614007454209089,861.400745420909,0.0,0.0,0.9571119393565654,8.915253882912709e-05,0.008915253882912708,0.0,0.0,0.0,0.0,0.0,0.0,69117.83870063437,6.438150591545413,643.8150591545412,23358.31687999698,2.1757677101248465,217.57677101248464
S1_5236_42_29_0306_2023_infered.png,5236,42,29,2,True,0.3491797935019484,0.3491797935019484,1.0,3.1426181415175356,314.2618141517536,0.0,0.0,3824.9154580203426,0.35739450915887755,35.73945091588776,580.3368168002382,0.05422582382892592,5.422582382892592,0.0,0.0,0.0,27408.518711141936,2.5610119227603554,256.10119227603553,1819.2267241451511,0.16998588576937665,16.998588576937664
S1_5236_42_29_0306_2023_infered.png,5236,42,29,7,True,0.6508202064980516,0.6508202064980516,1.0,5.857381858482465,585.7381858482465,0.0,0.0,7129.084541979657,0.6661312383494281,66.61312383494281,1081.6631831997618,0.10106902666941296,10.106902666941297,0.0,0.0,0.0,51085.48128885806,4.7733526951798435,477.33526951798433,3390.773275854849,0.31682889828377947,31.682889828377945
S1_5237_42_30_0306_2023_infered.png,5237,42,30,2,True,0.831560452710199,0.831560452710199,0.9999999999999998,7.48404407439179,748.4044074391791,2.220446049250313e-16,0.0,17326.393592669705,1.6189528896805165,161.89528896805166,1150.8796665509153,0.1075365136935033,10.75365136935033,29.104615844856962,0.00271949275959004,0.27194927595900403,55014.376430401346,5.140462913970225,514.0462913970225,6575.148499579544,0.6143722642879555,61.437226428795555
S1_5237_42_30_0306_2023_infered.png,5237,42,30,7,True,0.16843954728980087,0.16843954728980087,0.9999999999999998,1.5159559256082078,151.5955925608208,2.220446049250313e-16,0.0,3509.606407330291,0.32793249237928385,32.793249237928386,233.1203334490844,0.021782423183573086,2.1782423183573085,5.895384155143031,0.0005508560776192616,0.055085607761926156,11143.623569598647,1.041243896661003,104.12438966610029,1331.8515004204555,0.12444625730672859,12.44462573067286
S1_5238_42_31_0306_2023_infered.png,5238,42,31,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,327.0,0.03045921694041668,3.045921694041668,0.0,0.0,0.0,0.0,0.0,0.0,61295.0,5.709473095910827,570.9473095910827,34999.0,3.2600676871487564,326.00676871487565
S1_5239_42_32_0306_2023_infered.png,5239,42,32,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72375.0,6.762614202657807,676.2614202657807,23945.0,2.237385797342193,223.7385797342193
S1_5240_42_33_0306_2023_infered.png,5240,42,33,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,21.0,0.0019560965007607042,0.19560965007607042,0.0,0.0,0.0,0.0,0.0,0.0,85032.0,7.9205141739373435,792.0514173937344,11568.0,1.0775297295618964,107.75297295618964
